,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,Round 3 test set,WindType,OperatorSet,UnblindingStage,Notes,Satellite,Team,UncertaintyTypeManual,WindSpeedLow,WindSpeedHigh,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,cr_scfh_mean900,TestLocation,Wind_MPS_mean30,Wind_MPS_mean60,Wind_MPS_mean90,Wind_MPS_mean300,Wind_MPS_mean600,Wind_MPS_mean900,Wind_dir_mean30,Wind_dir_mean60,Wind_dir_mean90,Wind_dir_mean300,Wind_dir_mean600,Wind_dir_mean900,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600,cr_kgh_CH4_mean900,cr_kgh_CH4_lower900,cr_kgh_CH4_upper900,FlowError_kgh,FlowError_percent,datetime_UTC,Altitude (feet)
453,1170,,1496-4-132-1007-1206-147,1,1,,2021-10-21 19:50:14+00:00,,,,Methane,,,,,,,,,2,,2021-10-21 19:51:01+00:00,0,NASA-GEOS,GHGSat,1,,,,,,,-124.4,0.5,21175085,0,FALSE,,0,0,0,0,0,0,AZ,2.486333333,2.839333333,3.138,3.693366667,3.61105,3.61105,92.7,95.16666667,67.27777778,37.19,35.37,37.55222222,2021-10-21 19:39:38+00:00,2021-10-21 19:52:29+00:00,2036,2463.07,TRUE,11.38333333,FALSE,TN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2021-10-21 19:50:58+00:00,6975
454,1381,,1496-4-132-1007-1206-147,1,1,,2021-10-21 19:50:14+00:00,,,,Methane,,,,,,,,,2,,2021-10-21 19:51:01+00:00,0,Sonic,GHGSat,2,,,,,,,-124.4,0.5,21175085,0,FALSE,,0,0,0,0,0,0,AZ,2.486333333,2.839333333,3.138,3.693366667,3.61105,3.61105,92.7,95.16666667,67.27777778,37.19,35.37,37.55222222,2021-10-21 19:39:38+00:00,2021-10-21 19:52:29+00:00,2036,2463.07,TRUE,11.38333333,FALSE,TN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2021-10-21 19:50:58+00:00,6975
455,1592,,1496-4-132-1007-1206-147,1,1,,2021-10-21 19:50:14+00:00,,,,Methane,,,,,,,,,2,,2021-10-21 19:51:01+00:00,0,Sonic,GHGSat,3,,,,,,,-124.4,0.5,21175085,0,FALSE,,0,0,0,0,0,0,AZ,2.486333333,2.839333333,3.138,3.693366667,3.61105,3.61105,92.7,95.16666667,67.27777778,37.19,35.37,37.55222222,2021-10-21 19:39:38+00:00,2021-10-21 19:52:29+00:00,2036,2463.07,TRUE,11.38333333,FALSE,TN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2021-10-21 19:50:58+00:00,6975
456,1593,,1496-4-133-760 - 959-148,1,1,,2021-10-21 19:54:23+00:00,,,,Methane,,17,22,11,,3.39,,,1,1,2021-10-21 19:54:28+00:00,1,Sonic,GHGSat,3,,,,,,,-124.4,0.5,21175085,1051.91328,FALSE,5.5,1051.91328,1051.91328,1053.400834,529.0805036,350.6058838,344.9323495,AZ,2.984333333,2.63,2.629444444,2.957566667,3.343833333,3.343833333,41.2,107.2166667,107.6777778,95.59,60.82666667,53.24888889,2021-10-21 19:52:29+00:00,2021-10-21 20:07:40+00:00,2037,336.715,TRUE,1.983333333,TRUE,TP,1,19.05428181,18.92483148,19.13271367,19.05118683,18.92483148,19.13271367,19.07878526,18.95149729,19.15967239,9.616833137,9.55216158,9.6570885,6.394924886,6.352332041,6.42211003,6.292851973,6.250605933,6.3192665,-2.051186828,-10.76671415,2021-10-21 19:54:26+00:00,6975
457,1382,,1496-4-133-760 - 959-148,1,1,,2021-10-21 19:54:23+00:00,,,,Methane,,17,22,11,,3.39,,,1,1,2021-10-21 19:54:28+00:00,1,Sonic,GHGSat,2,,,,,,,-124.4,0.5,21175085,1051.91328,FALSE,5.5,1051.91328,1051.91328,1053.400834,529.0805036,350.6058838,344.9323495,AZ,2.984333333,2.63,2.629444444,2.957566667,3.343833333,3.343833333,41.2,107.2166667,107.6777778,95.59,60.82666667,53.24888889,2021-10-21 19:52:29+00:00,2021-10-21 20:07:40+00:00,2037,336.715,TRUE,1.983333333,TRUE,TP,1,19.05097958,18.92483148,19.13271367,19.05204636,18.92483148,19.13271367,19.07913173,18.95149729,19.15967239,9.616602298,9.55216158,9.6570885,6.395028926,6.352332041,6.42211003,6.292897455,6.250605933,6.3192665,-2.052046359,-10.7707399,2021-10-21 19:54:26+00:00,6975
458,1171,,1496-4-133-760 - 959-148,1,1,,2021-10-21 19:54:23+00:00,,,,Methane,,9,15,3,,1.93,,,1,1,2021-10-21 19:54:28+00:00,1,NASA-GEOS,GHGSat,1,,,,,,,-124.4,0.5,21175085,1051.91328,FALSE,5.5,1051.91328,1051.91328,1053.400834,529.0805036,350.6058838,344.9323495,AZ,2.984333333,2.63,2.629444444,2.957566667,3.343833333,3.343833333,41.2,107.2166667,107.6777778,95.59,60.82666667,53.24888889,2021-10-21 19:52:29+00:00,2021-10-21 20:07:40+00:00,2037,336.715,TRUE,1.983333333,TRUE,TP,1,19.05198582,18.92483148,19.13271367,19.0523656,18.92483148,19.13271367,19.07917956,18.95149729,19.15967239,9.616020635,9.55216158,9.6570885,6.394654539,6.352332041,6.42211003,6.292737764,6.250605933,6.3192665,-10.0523656,-52.76177147,2021-10-21 19:54:26+00:00,6975
459,1172,,,,,,,,,,,,,,,,,,,0.5,,2021-10-21 19:58:21+00:00,1,NASA-GEOS,GHGSat,1,,,,,,,-124.4,0.5,21175085,1109.290368,FALSE,5.8,1109.290368,1108.971606,1104.190182,1073.07905,702.8693279,525.9566399,AZ,4.566,4.7065,4.311444444,3.431333333,3.3766,3.3766,49.76666667,51.11666667,50.03333333,58.36666667,66.89833333,54.24111111,2021-10-21 19:52:29+00:00,2021-10-21 20:07:40+00:00,2037,1191.995,TRUE,5.866666667,TRUE,ER_MIS,-1,20.08782027,19.95336681,20.17254708,20.08330602,19.94765275,20.16677025,19.99447889,19.86194169,20.08011769,19.43478793,19.30424744,19.51629737,12.75234324,12.66773924,12.80688961,9.560137174,9.496157204,9.600468936,,,2021-10-21 19:58:18+00:00,6975
460,1383,,,,,,,,,,,,,,,,,,,0.5,,2021-10-21 19:58:21+00:00,1,Sonic,GHGSat,2,,,,,,,-124.4,0.5,21175085,1109.290368,FALSE,5.8,1109.290368,1108.971606,1104.190182,1073.07905,702.8693279,525.9566399,AZ,4.566,4.7065,4.311444444,3.431333333,3.3766,3.3766,49.76666667,51.11666667,50.03333333,58.36666667,66.89833333,54.24111111,2021-10-21 19:52:29+00:00,2021-10-21 20:07:40+00:00,2037,1191.995,TRUE,5.866666667,TRUE,ER_MIS,-1,20.08758677,19.95336681,20.17254708,20.08142857,19.94765275,20.16677025,19.99576807,19.86194169,20.08011769,19.43271866,19.30424744,19.51629737,12.75170728,12.66773924,12.80688961,9.560408803,9.496157204,9.600468936,,,2021-10-21 19:58:18+00:00,6975
461,1594,,,,,,,,,,,,,,,,,,,0.5,,2021-10-21 19:58:21+00:00,1,Sonic,GHGSat,3,,,,,,,-124.4,0.5,21175085,1109.290368,FALSE,5.8,1109.290368,1108.971606,1104.190182,1073.07905,702.8693279,525.9566399,AZ,4.566,4.7065,4.311444444,3.431333333,3.3766,3.3766,49.76666667,51.11666667,50.03333333,58.36666667,66.89833333,54.24111111,2021-10-21 19:52:29+00:00,2021-10-21 20:07:40+00:00,2037,1191.995,TRUE,5.866666667,TRUE,ER_MIS,-1,20.0884281,19.95336681,20.17254708,20.08143659,19.94765275,20.16677025,19.99515048,19.86194169,20.08011769,19.43345958,19.30424744,19.51629737,12.75305429,12.66773924,12.80688961,9.559871747,9.496157204,9.600468936,,,2021-10-21 19:58:18+00:00,6975
462,1173,,,,,,,,,,,,,,,,,,,0.5,,2021-10-21 20:02:00+00:00,1,NASA-GEOS,GHGSat,1,,,,,,,-124.4,0.5,21175085,1109.290368,FALSE,5.8,1109.290368,1109.290368,1109.290368,1109.099111,1045.314915,754.2536978,AZ,3.441666667,3.079333333,3.155111111,3.843833333,3.4568,3.4568,33.36666667,39.85,46.08888889,47.25666667,57.94333333,58.22555556,2021-10-21 19:52:29+00:00,2021-10-21 20:07:40+00:00,2037,2002.09,TRUE,9.516666667,TRUE,ER_MIS,-1,20.08737669,19.95336681,20.17254708,20.08699019,19.95336681,20.17254708,20.08651864,19.95336681,20.17254708,20.08463538,19.94993837,20.16908098,18.93386231,18.80654953,19.01313243,13.68053042,13.58889818,13.73816714,,,2021-10-21 20:01:57+00:00,6975
463,1384,,,,,,,,,,,,,,,,,,,0.5,,2021-10-21 20:02:00+00:00,1,Sonic,GHGSat,2,,,,,,,-124.4,0.5,21175085,1109.290368,FALSE,5.8,1109.290368,1109.290368,1109.290368,1109.099111,1045.314915,754.2536978,AZ,3.441666667,3.079333333,3.155111111,3.843833333,3.4568,3.4568,33.36666667,39.85,46.08888889,47.25666667,57.94333333,58.22555556,2021-10-21 19:52:29+00:00,2021-10-21 20:07:40+00:00,2037,2002.09,TRUE,9.516666667,TRUE,ER_MIS,-1,20.08691056,19.95336681,20.17254708,20.08670136,19.95336681,20.17254708,20.0868459,19.95336681,20.17254708,20.08366877,19.94993837,20.16908098,18.93333971,18.80654953,19.01313243,13.67935371,13.58889818,13.73816714,,,2021-10-21 20:01:57+00:00,6975
464,1595,,,,,,,,,,,,,,,,,,,0.5,,2021-10-21 20:02:00+00:00,1,Sonic,GHGSat,3,,,,,,,-124.4,0.5,21175085,1109.290368,FALSE,5.8,1109.290368,1109.290368,1109.290368,1109.099111,1045.314915,754.2536978,AZ,3.441666667,3.079333333,3.155111111,3.843833333,3.4568,3.4568,33.36666667,39.85,46.08888889,47.25666667,57.94333333,58.22555556,2021-10-21 19:52:29+00:00,2021-10-21 20:07:40+00:00,2037,2002.09,TRUE,9.516666667,TRUE,ER_MIS,-1,20.08828421,19.95336681,20.17254708,20.08768289,19.95336681,20.17254708,20.0869429,19.95336681,20.17254708,20.08410315,19.94993837,20.16908098,18.93155002,18.80654953,19.01313243,13.68152771,13.58889818,13.73816714,,,2021-10-21 20:01:57+00:00,6975
465,1385,,1496-4-136-663 - 862-149,1,1,,2021-10-21 20:06:16+00:00,,,,Methane,,21,29,13,,1.97,,,1,1,2021-10-21 20:06:16+00:00,1,Sonic,GHGSat,2,,,,,,,-124.4,0.5,21175085,1090.164672,FALSE,5.7,1090.164672,1090.164672,1090.164672,1095.264857,1100.14191,1016.148228,AZ,2.2,2.516666667,2.693888889,3.035466667,3.447016667,3.447016667,45.7,49.03333333,49.73333333,39.58,43.77666667,58.67333333,2021-10-21 19:52:29+00:00,2021-10-21 20:07:40+00:00,2037,2772.72,TRUE,13.78333333,TRUE,TP,1,19.7409873,19.61052236,19.82593661,19.74142344,19.61052236,19.82593661,19.74250414,19.61052236,19.82593661,19.83457985,19.70194761,19.91836613,19.92098578,19.78937297,20.00675182,18.4053767,18.28370798,18.48454767,1.258576555,6.375308036,2021-10-21 20:06:12+00:00,6975
466,1596,,1496-4-136-663 - 862-149,1,1,,2021-10-21 20:06:16+00:00,,,,Methane,,21,29,13,,1.97,,,1,1,2021-10-21 20:06:16+00:00,1,Sonic,GHGSat,3,,,,,,,-124.4,0.5,21175085,1090.164672,FALSE,5.7,1090.164672,1090.164672,1090.164672,1095.264857,1100.14191,1016.148228,AZ,2.2,2.516666667,2.693888889,3.035466667,3.447016667,3.447016667,45.7,49.03333333,49.73333333,39.58,43.77666667,58.67333333,2021-10-21 19:52:29+00:00,2021-10-21 20:07:40+00:00,2037,2772.72,TRUE,13.78333333,TRUE,TP,1,19.74085954,19.61052236,19.82593661,19.74272042,19.61052236,19.82593661,19.74161689,19.61052236,19.82593661,19.83554922,19.70194761,19.91836613,19.92284556,19.78937297,20.00675182,18.40591818,18.28370798,18.48454767,1.25727958,6.368319834,2021-10-21 20:06:12+00:00,6975
467,1174,,1496-4-136-663 - 862-149,1,1,,2021-10-21 20:06:16+00:00,,,,Methane,,20,32,8,,1.88,,,1,1,2021-10-21 20:06:16+00:00,1,NASA-GEOS,GHGSat,1,,,,,,,-124.4,0.5,21175085,1090.164672,FALSE,5.7,1090.164672,1090.164672,1090.164672,1095.264857,1100.14191,1016.148228,AZ,2.2,2.516666667,2.693888889,3.035466667,3.447016667,3.447016667,45.7,49.03333333,49.73333333,39.58,43.77666667,58.67333333,2021-10-21 19:52:29+00:00,2021-10-21 20:07:40+00:00,2037,2772.72,TRUE,13.78333333,TRUE,TP,1,19.74143304,19.61052236,19.82593661,19.74086806,19.61052236,19.82593661,19.74144797,19.61052236,19.82593661,19.83422758,19.70194761,19.91836613,19.9237226,19.78937297,20.00675182,18.40552326,18.28370798,18.48454767,0.259131937,1.312667387,2021-10-21 20:06:12+00:00,6975
468,1386,,1496-4-137-677-876-150,1,1,,2021-10-21 20:09:17+00:00,,,,Methane,,,,,,,,,2,,2021-10-21 20:09:50+00:00,0,Sonic,GHGSat,2,,,,,,,-124.4,0.5,21175085,267.759744,FALSE,1.4,279.2351616,276.0475456,275.1975146,638.6069894,869.6772732,943.428082,AZ,4.671666667,4.6435,3.984333333,2.8576,3.004183333,3.004183333,336.0666667,320.4166667,240.0444444,106.8666667,73.29166667,63.67,2021-10-21 20:07:40+00:00,2021-10-21 20:18:48+00:00,2038,455.82,TRUE,2.166666667,TRUE,FN,0,5.107129421,5.072613875,5.12833464,5.049224904,5.015455405,5.070548306,5.033486089,5.000213101,5.05513857,11.5927924,11.51570315,11.64219884,15.76293974,15.6580434,15.83004115,17.09505121,16.98011999,17.16664025,,,2021-10-21 20:09:46+00:00,7000
469,1597,,1496-4-137-677-876-150,1,1,,2021-10-21 20:09:17+00:00,,,,Methane,,,,,,,,,2,,2021-10-21 20:09:50+00:00,0,Sonic,GHGSat,3,,,,,,,-124.4,0.5,21175085,267.759744,FALSE,1.4,279.2351616,276.0475456,275.1975146,638.6069894,869.6772732,943.428082,AZ,4.671666667,4.6435,3.984333333,2.8576,3.004183333,3.004183333,336.0666667,320.4166667,240.0444444,106.8666667,73.29166667,63.67,2021-10-21 20:07:40+00:00,2021-10-21 20:18:48+00:00,2038,455.82,TRUE,2.166666667,TRUE,FN,0,5.106652923,5.072613875,5.12833464,5.049101898,5.015455405,5.070548306,5.033515784,5.000213101,5.05513857,11.59281233,11.51570315,11.64219884,15.76267458,15.6580434,15.83004115,17.09386322,16.98011999,17.16664025,,,2021-10-21 20:09:46+00:00,7000
470,1175,,1496-4-137-677-876-150,1,1,,2021-10-21 20:09:17+00:00,,,,Methane,,,,,,,,,2,,2021-10-21 20:09:50+00:00,0,NASA-GEOS,GHGSat,1,,,,,,,-124.4,0.5,21175085,267.759744,FALSE,1.4,279.2351616,276.0475456,275.1975146,638.6069894,869.6772732,943.428082,AZ,4.671666667,4.6435,3.984333333,2.8576,3.004183333,3.004183333,336.0666667,320.4166667,240.0444444,106.8666667,73.29166667,63.67,2021-10-21 20:07:40+00:00,2021-10-21 20:18:48+00:00,2038,455.82,TRUE,2.166666667,TRUE,FN,0,5.106658661,5.072613875,5.12833464,5.049549736,5.015455405,5.070548306,5.033832986,5.000213101,5.05513857,11.59373047,11.51570315,11.64219884,15.7631773,15.6580434,15.83004115,17.09454225,16.98011999,17.16664025,,,2021-10-21 20:09:46+00:00,7000
471,1598,,1496-4-138-1119-1318-151,1,1,,2021-10-21 20:13:01+00:00,,,,Methane,,,,,,,,,2,,2021-10-21 20:13:49+00:00,0,Sonic,GHGSat,3,,,,,,,-124.4,0.5,21175085,286.88544,FALSE,1.5,275.4100224,275.0912608,275.4100224,276.5575641,540.3646643,728.5827636,AZ,1.599666667,1.736833333,1.899888889,3.081166667,2.807183333,2.807183333,303.5333333,320.5,326.9222222,325.5066667,187.7683333,138.7255556,2021-10-21 20:07:40+00:00,2021-10-21 20:18:48+00:00,2038,1100.525,TRUE,6.15,TRUE,FN,0,5.037749193,5.004023679,5.058991006,5.031452008,4.998307812,5.053212352,5.037474519,5.004023679,5.058991006,5.057895444,5.024600778,5.079794137,9.819618525,9.754462508,9.861611627,13.21664917,13.12870097,13.27291483,,,2021-10-21 20:13:51+00:00,7000
472,1176,,1496-4-138-1119-1318-151,1,1,,2021-10-21 20:13:01+00:00,,,,Methane,,,,,,,,,2,,2021-10-21 20:13:49+00:00,0,NASA-GEOS,GHGSat,1,,,,,,,-124.4,0.5,21175085,286.88544,FALSE,1.5,275.4100224,275.0912608,275.4100224,276.5575641,540.3646643,728.5827636,AZ,1.599666667,1.736833333,1.899888889,3.081166667,2.807183333,2.807183333,303.5333333,320.5,326.9222222,325.5066667,187.7683333,138.7255556,2021-10-21 20:07:40+00:00,2021-10-21 20:18:48+00:00,2038,1100.525,TRUE,6.15,TRUE,FN,0,5.037715392,5.004023679,5.058991006,5.03181242,4.998307812,5.053212352,5.037960896,5.004023679,5.058991006,5.058583662,5.024600778,5.079794137,9.819852235,9.754462508,9.861611627,13.21683964,13.12870097,13.27291483,,,2021-10-21 20:13:51+00:00,7000
473,1387,,1496-4-138-1119-1318-151,1,1,,2021-10-21 20:13:01+00:00,,,,Methane,,,,,,,,,2,,2021-10-21 20:13:49+00:00,0,Sonic,GHGSat,2,,,,,,,-124.4,0.5,21175085,286.88544,FALSE,1.5,275.4100224,275.0912608,275.4100224,276.5575641,540.3646643,728.5827636,AZ,1.599666667,1.736833333,1.899888889,3.081166667,2.807183333,2.807183333,303.5333333,320.5,326.9222222,325.5066667,187.7683333,138.7255556,2021-10-21 20:07:40+00:00,2021-10-21 20:18:48+00:00,2038,1100.525,TRUE,6.15,TRUE,FN,0,5.03786598,5.004023679,5.058991006,5.031726363,4.998307812,5.053212352,5.037564043,5.004023679,5.058991006,5.05797244,5.024600778,5.079794137,9.820279766,9.754462508,9.861611627,13.21743535,13.12870097,13.27291483,,,2021-10-21 20:13:51+00:00,7000
474,1177,,1496-4-139-946-1145-152,1,1,,2021-10-21 20:16:38+00:00,,,,Methane,,,,,,,,,2,,2021-10-21 20:17:21+00:00,0,NASA-GEOS,GHGSat,1,,,,,,,-124.4,0.5,21175085,286.88544,FALSE,1.5,277.322592,274.134976,273.7099605,274.4537376,280.0958179,531.7581011,AZ,3.105666667,2.7075,2.549333333,2.090566667,2.663333333,2.663333333,134.7333333,101.0333333,80.06666667,156.5066667,201.1766667,148.7388889,2021-10-21 20:07:40+00:00,2021-10-21 20:18:48+00:00,2038,1560.45,TRUE,9.683333333,TRUE,FN,0,5.072143033,5.038318825,5.093662872,5.014239331,4.981160194,5.035876374,5.006882573,4.973539022,5.028171487,5.020298513,4.986876069,5.041655036,5.122323585,5.088046617,5.143936904,9.665071209,9.600165274,9.705619496,,,2021-10-21 20:17:17+00:00,7000
475,1388,,1496-4-139-946-1145-152,1,1,,2021-10-21 20:16:38+00:00,,,,Methane,,,,,,,,,2,,2021-10-21 20:17:21+00:00,0,Sonic,GHGSat,2,,,,,,,-124.4,0.5,21175085,286.88544,FALSE,1.5,277.322592,274.134976,273.7099605,274.4537376,280.0958179,531.7581011,AZ,3.105666667,2.7075,2.549333333,2.090566667,2.663333333,2.663333333,134.7333333,101.0333333,80.06666667,156.5066667,201.1766667,148.7388889,2021-10-21 20:07:40+00:00,2021-10-21 20:18:48+00:00,2038,1560.45,TRUE,9.683333333,TRUE,FN,0,5.071956619,5.038318825,5.093662872,5.014590488,4.981160194,5.035876374,5.007395737,4.973539022,5.028171487,5.020195302,4.986876069,5.041655036,5.121887197,5.088046617,5.143936904,9.664785958,9.600165274,9.705619496,,,2021-10-21 20:17:17+00:00,7000
476,1599,,1496-4-139-946-1145-152,1,1,,2021-10-21 20:16:38+00:00,,,,Methane,,,,,,,,,2,,2021-10-21 20:17:21+00:00,0,Sonic,GHGSat,3,,,,,,,-124.4,0.5,21175085,286.88544,FALSE,1.5,277.322592,274.134976,273.7099605,274.4537376,280.0958179,531.7581011,AZ,3.105666667,2.7075,2.549333333,2.090566667,2.663333333,2.663333333,134.7333333,101.0333333,80.06666667,156.5066667,201.1766667,148.7388889,2021-10-21 20:07:40+00:00,2021-10-21 20:18:48+00:00,2038,1560.45,TRUE,9.683333333,TRUE,FN,0,5.072534055,5.038318825,5.093662872,5.014426391,4.981160194,5.035876374,5.007533243,4.973539022,5.028171487,5.020492303,4.986876069,5.041655036,5.122435585,5.088046617,5.143936904,9.664774798,9.600165274,9.705619496,,,2021-10-21 20:17:17+00:00,7000
477,1178,,1496-4-140-1064 - 1263-153,1,1,,2021-10-21 20:21:16+00:00,,,,Methane,,14,22,6,,1.82,,,1,1,2021-10-21 20:21:18+00:00,0,NASA-GEOS,GHGSat,1,,,,,,,-124.4,0.5,21175085,1262.295936,FALSE,6.6,1256.558227,1256.239465,1256.133212,881.4395762,578.6798086,518.922634,AZ,2.901666667,2.713833333,2.510555556,2.992666667,2.5146,2.5146,336.6333333,257.8,186.3777778,170.0333333,187.0966667,187.4333333,2021-10-21 20:18:48+00:00,2021-10-21 20:29:05+00:00,2039,428,TRUE,2.5,TRUE,TP,1,22.74514177,22.59324943,22.84142782,22.73749509,22.58753543,22.83565105,22.738619,22.58563076,22.83372546,15.97477821,15.86889852,16.04321243,10.51190303,10.44136477,10.55605925,9.432162403,9.370051842,9.472978355,-8.737495089,-38.42769423,2021-10-21 20:21:19+00:00,6975
478,1389,,1496-4-140-1064 - 1263-153,1,1,,2021-10-21 20:21:16+00:00,,,,Methane,,22,31,14,,2.89,,,1,1,2021-10-21 20:21:18+00:00,0,Sonic,GHGSat,2,,,,,,,-124.4,0.5,21175085,1262.295936,FALSE,6.6,1256.558227,1256.239465,1256.133212,881.4395762,578.6798086,518.922634,AZ,2.901666667,2.713833333,2.510555556,2.992666667,2.5146,2.5146,336.6333333,257.8,186.3777778,170.0333333,187.0966667,187.4333333,2021-10-21 20:18:48+00:00,2021-10-21 20:29:05+00:00,2039,428,TRUE,2.5,TRUE,TP,1,22.74586246,22.59324943,22.84142782,22.73921174,22.58753543,22.83565105,22.73832105,22.58563076,22.83372546,15.97626971,15.86889852,16.04321243,10.51180525,10.44136477,10.55605925,9.433001107,9.370051842,9.472978355,-0.739211736,-3.250823927,2021-10-21 20:21:19+00:00,6975
479,1600,,1496-4-140-1064 - 1263-153,1,1,,2021-10-21 20:21:16+00:00,,,,Methane,,22,31,14,,2.89,,,1,1,2021-10-21 20:21:18+00:00,0,Sonic,GHGSat,3,,,,,,,-124.4,0.5,21175085,1262.295936,FALSE,6.6,1256.558227,1256.239465,1256.133212,881.4395762,578.6798086,518.922634,AZ,2.901666667,2.713833333,2.510555556,2.992666667,2.5146,2.5146,336.6333333,257.8,186.3777778,170.0333333,187.0966667,187.4333333,2021-10-21 20:18:48+00:00,2021-10-21 20:29:05+00:00,2039,428,TRUE,2.5,TRUE,TP,1,22.74518943,22.59324943,22.84142782,22.73935987,22.58753543,22.83565105,22.73865142,22.58563076,22.83372546,15.97411443,15.86889852,16.04321243,10.51152759,10.44136477,10.55605925,9.432639732,9.370051842,9.472978355,-0.73935987,-3.251454193,2021-10-21 20:21:19+00:00,6975
480,1601,,,,,,,,,,,,,,,,,,,0.75,,2021-10-21 20:25:10+00:00,0,Sonic,GHGSat,3,,,,,,,-124.4,0.5,21175085,1243.17024,FALSE,6.5,1244.445286,1244.445286,1244.657794,1250.565509,954.5316111,728.5827636,AZ,2.749,2.869166667,3.04,3.121833333,3.029516667,3.029516667,303.1666667,315.55,317.3111111,288.7433333,206.3866667,227.8433333,2021-10-21 20:18:48+00:00,2021-10-21 20:29:05+00:00,2039,1188.835,TRUE,6.366666667,TRUE,ER_FAQ,-1,22.52596474,22.37611743,22.6219107,22.52622952,22.37611743,22.6219107,22.52979495,22.37992676,22.62576188,22.63744026,22.48582625,22.73282464,17.29454359,17.17916363,17.36787031,13.21666631,13.12870097,13.27291483,,,2021-10-21 20:25:13+00:00,7000
481,1390,,,,,,,,,,,,,,,,,,,0.75,,2021-10-21 20:25:10+00:00,0,Sonic,GHGSat,2,,,,,,,-124.4,0.5,21175085,1243.17024,FALSE,6.5,1244.445286,1244.445286,1244.657794,1250.565509,954.5316111,728.5827636,AZ,2.749,2.869166667,3.04,3.121833333,3.029516667,3.029516667,303.1666667,315.55,317.3111111,288.7433333,206.3866667,227.8433333,2021-10-21 20:18:48+00:00,2021-10-21 20:29:05+00:00,2039,1188.835,TRUE,6.366666667,TRUE,ER_FAQ,-1,22.5277247,22.37611743,22.6219107,22.52735601,22.37611743,22.6219107,22.53204542,22.37992676,22.62576188,22.63706414,22.48582625,22.73282464,17.29416543,17.17916363,17.36787031,13.21664917,13.12870097,13.27291483,,,2021-10-21 20:25:13+00:00,7000
482,1179,,,,,,,,,,,,,,,,,,,0.75,,2021-10-21 20:25:10+00:00,0,NASA-GEOS,GHGSat,1,,,,,,,-124.4,0.5,21175085,1243.17024,FALSE,6.5,1244.445286,1244.445286,1244.657794,1250.565509,954.5316111,728.5827636,AZ,2.749,2.869166667,3.04,3.121833333,3.029516667,3.029516667,303.1666667,315.55,317.3111111,288.7433333,206.3866667,227.8433333,2021-10-21 20:18:48+00:00,2021-10-21 20:29:05+00:00,2039,1188.835,TRUE,6.366666667,TRUE,ER_FAQ,-1,22.52550868,22.37611743,22.6219107,22.52418384,22.37611743,22.6219107,22.52813058,22.37992676,22.62576188,22.6388941,22.48582625,22.73282464,17.29470334,17.17916363,17.36787031,13.21650981,13.12870097,13.27291483,,,2021-10-21 20:25:13+00:00,7000
483,1180,,1496-4-142-945 - 1144-155,1,1,,2021-10-21 20:28:23+00:00,,,,Methane,,15,24,6,,1.79,,,1,1,2021-10-21 20:28:29+00:00,0,NASA-GEOS,GHGSat,1,,,,,,,-124.4,0.5,21175085,1243.17024,FALSE,6.5,1255.920704,1254.964419,1251.033026,1247.059131,1253.338735,943.2580758,AZ,2.644333333,2.9115,3.167666667,3.166533333,3.17785,3.17785,53.03333333,47.86666667,36.94444444,129.88,185.8066667,163.0955556,2021-10-21 20:18:48+00:00,2021-10-21 20:29:05+00:00,2039,1821.845,TRUE,9.683333333,TRUE,TP,1,22.73293111,22.58182143,22.82987429,22.71852189,22.56467944,22.812544,22.64426755,22.49420679,22.74129723,22.57194959,22.42297225,22.6692802,22.68711983,22.53553805,22.7830825,17.09197767,16.97707243,17.16355921,-7.718521885,-33.97457777,2021-10-21 20:28:32+00:00,7025
